SMS,label,if_URL,if_phone,if_email
"We have detected unusual activity, Your P.AY.P.A.L A/c has been blocked to unblock your A/c visit http://ecoaudio.cl/",smishing,1,0,0
"Join today and enjoy 400% casino bonus, START https://tx.vc/r/2QCrU/1A8xij/7SSQfsp Optout: https://tx.vc/o/804d5",spam,1,0,0
Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery,smishing,0,1,0
Go get your bonus now! Visit: https://shor.td/tocLn,smishing,1,0,0
(1)message Helene Je veux sentir tes levres sur les miennes Noah! Viens tchatter avant de finir sous la couette rejoins moi ici https://rdv15.com/WEW4nx,smishing,1,0,0
"Â£170m EuroMillions Rollover has landed! 
 lottogo.co/emaq
 Register by 7pm to get 20 tickets for just Â£1!
 18+TC Optout: https://tx.vc/o/b1a7b",spam,1,0,0
Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,spam,1,1,0
"Confirmed:   Your   order   for   NANGROW   (33gms)   successfully   placed   &   will   reach   you   by   12   May,   2022.   Track   here:   http://lybr.at/trck",legitimate,1,0,0
need extra working capital? We've I got you! Get approved & funds in 24-48hrs! Click to apply https://tinyurl.llc/FAtW7F STOP to end need extra working capital? We've I got you! Get approved & funds in 24-48hrs! Click to apply https://tinyurl.llc/ECEogR STOP to end,spam,1,0,0
"A  warm  welcome  for  you  -  Claim  these  exclusive  offers.  https://tx.vc/r/3fG0S/  T&Cs  Apply,  18  Plus.  Play  Responsibly.  Unsubscribe  At  https://tx.vc/r/3fG02/",spam,1,0,0
"
 Today is your lucky day!400% UP TO Â£2000+100FS , TRY NOW https://tx.vc/r/3wchd/1M9dZp/7Sm3dwi Optout: https://tx.vc/o/b5618
 ",spam,1,0,0
ASSURANCE  MALADIE  :  Votre  nouvelle  carte  vitale  est  disponible.  Remplissez  ce  formulaire  afin  de  rester  couvert  :  https://ameli-commande.info/,smishing,1,0,0
Haga click en https://tiny.one/2p8bd9j6  para visualizar o cancelar tu entrada al evento B VOCAL - VOCALOCURAS,legitimate,1,0,0
Einzigartiges Angebot- 200% bis zu 100 EUR +500 FS JETZT SPIELEN https://tx.vc/r/2OJ7W/1zBJrA/7GGdxz3 Optout: https://tx.vc/o/804d5,spam,1,0,0
"Grace , Your guarantor was not accepted. Forward this msg to your new guarantor https://tx.vc/r/2TS8Z/ 1Plus1 R",spam,1,0,0
"
 LACaixa Online :
 A partir del 08/09/2022no poder usar su tarjeta, Tienes que activar el nuevo sistema. Seguridad web : https://51.fi/loc16_laxaica
 ",smishing,1,0,0
[N.E.T.F.L.l.X]  :  Update  your  biIIing  to  continue  using  our  services  by  visiting  here  https://go.ly/JUVBR,smishing,1,0,0
"Connor  To  get  your  loan  of  up  to  Â£10,000,  follow  this  link  https://tx.vc/r/2TDQJ/  This  was  also  sent  to  your  email.  1Plus1  Loans",spam,1,0,0
"
 Grab Â£30 Free:
 Deposit Â£10, Play with Â£40!
 CLAIM HERE: https://tx.vc/r/3Nqtl/
 T&Cs Apply, 18
 Stop At https://tx.vc/r/ ******
 ",spam,1,0,0
"
 Today is your lucky day! 400% UP TO Â£2000 + 100 FS , TRY NOW https://tx.vc/r/3wchd/1M9dZp/7Sm3dwi Optout: https://tx.vc/o/b5618
 ",spam,1,0,0
"
 Sabias que tu familia puede recibir tu envio de dinero directo en su cuenta bancaria? http://app.remmesa.com/ Envia ya, es facil y rapido!
 ",spam,1,0,0
Netflix:  Payment  failed  we  will  close  your  account  due  for  missing  on  payments  watch  time  log-in  :  https://tt.vg/memebership,smishing,1,0,0
"
 Deposit safely and securely at PartyCasino with renowned payment methods! https://tx.vc/r/38c7j 18 .Unsubscribe? https://tx.vc/r/2Aurl
 ",spam,1,0,0
For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,smishing,1,1,0
"
 MTB Alert : New ACH payment added. visit http://qi.lv/TMZ to remove or proceed
 ",smishing,1,0,0
"
 Tasha Moretz become a smart property entrepreneur. Discover how to acquire deals & investors faster! https://tx.vc/r/3h54w Optout https://tx.vc/o/8d122
 ",spam,1,0,0
How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),smishing,0,0,0
(1)message  Helene  Je  veux  sentir  tes  levres  sur  les  miennes  Pierre!  Viens  tchatter  avant  de  finir  sous  la  couette  rejoins  moi  ici  https://rdv15.com/MDXxxz,smishing,1,0,0
400% up to GBP4000 + 100 Free spins https://tx.vc/r/2XvKx/1BWFxS/7SSQfsp Optout: https://tx.vc/o/804d5,spam,1,0,0
lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,smishing,1,1,0
"
 US POSTAL: Your package has reached our sorting center. Update your address to confirm delivery: https://dik.si/postal
 ",smishing,1,0,0
GXFTRJB here's how to create 3 High Cash-Flowing Properties & Scale to a Six Figure Revenue! https://tx.vc/r/2Aiak Optout https://tx.vc/o/8d122,smishing,1,0,0
"Fire bonus for you - 6000 GBP + 200 FS, TRY NOW https://tx.vc/r/2OOEw/1zDCmx/7SSQfsp Optout: https://tx.vc/o/804d5",spam,1,0,0
"
 France v Morocco: Your Free Bets are ready for tonight's game https://tx.vc/r/3wGv3/
 T&Cs Apply, 18 Plus. Play Responsibly
 Unsubscribe https://tx.vc/r
 ",spam,1,0,0
"Hi JOE RAPHAL tonight 7pm, discover my Bulletproof System to boost your revenue faster in 2022! tx.vc/r/3axdT Optout https://tx.vc/o/8d122",smishing,1,0,0
"Don't miss this fantastic No-deposit offer... https://tx.vc/r/3knDP/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3kneC/",spam,1,0,0
elish  ahian  discover  proven  Property  &Business  Methods  to  grow  your  revenue  in  2022.  Starts  Sat  10am!  https://tx.vc/r/346Qz  Optout  https://tx.vc/o/8d122,smishing,1,0,0
healer discover proven Property &Business Methods to grow your revenue in 2023. Starts Sat 10am! https://tx.vc/r/346Qz Optout https://tx.vc/o/8d122,smishing,1,0,0
"Instagram Hello,Someone tried to log into your Instagram account. If it was you,please confirm your iden***y:Â Click on the link http://mbltext.com/ow",smishing,1,0,0
[emailÂ protected] / U-S-P-S ID 75275 / We could not find the correct info provided for your item: https://qi.lv/DyW,smishing,1,0,0
 [N.E.T.F.L.l.X] : Update your biIIing to continue using our services by visiting here https://go.ly/JUVBR ,smishing,1,0,0
"Latest Free bet offers for Liverpool v Man City https://tx.vc/r/3mis4/ 
 T&Cs Apply, 18 Plus. Play Responsibly 
 Unsubscribe https://tx.vc/r/3mhYE/",spam,1,0,0
"Hi Emilly tonight 7pm, discover my Bulletproof System to boost your revenue faster in 2022! https://tx.vc/r/3axdT Optout https://tx.vc/o/8d122",smishing,1,0,0
"
 Enjoy our November special, 400% UP TO ?000+ 100 FS , TRY NOW https://tx.vc/r/3t7A6/1L8mwH/7SpBXGk Optout: https://tx.vc/o/b5618
 ",spam,1,0,0
| pple.com/us/app/ring4/id594763296 Android: https://play.google.com/store/apps/details?id=com.ring4.app,spam,1,0,0
"Christmas  starting  early,  up  to  10  000  kr  in  bonuses!  Grab  your  offer  now  and  start  playing,  visit:  https://shor.td/fZ2MK",spam,1,0,0
"USPS service: Package was delayed due to incomplete door number. Reply to [ CHK ], please reconfirm your address. http://www.usinps.com/go/Tracking/D18P4 Please update it timely.Open link in browser",smishing,1,0,0
"Naveed, welcome aboard. Get ready to set sail with a Welcome Offer of 100% up to ?0,000 + 20 Free Spins. Make a deposit, redeem your offer from the Cashier. https://tx.vc/r/1Julv 18+ T&Cs apply Opt-out: https://tx.vc/r/19M8R",spam,1,0,0
"
 Kenneth V Cosby this Sat 10am, Discover the formula to Secure Your First or Next Successful Property Deal https://tx.vc/r/3hPMl Optout https://tx.vc/o
 ",spam,1,0,0
GOV:   You   are   eligible   for   a   discounted   energy   bill   under   the   Energy   Bills   Support   Scheme.   You   can   apply   here   at:   https://rebate.energy-uk-claim.com,smishing,1,0,0
elish ahian discover proven Property &Business Methods to grow your revenue in 2022. Starts Sat 10am! https://tx.vc/r/346Qz Optout https://tx.vc/o/8d122,smishing,1,0,0
"Fire bonus for you - 6000 GBP + 200 FS, TRY NOW https://tx.vc/r/2OOEw/1zDCmx/7SSQgsc Optout: https://tx.vc/o/804d5",spam,1,0,0
Adel   here's   how   to   create   3   High   Cash-Flowing   Properties   &   Scale   to   a   Six   Figure   Revenue!   https://tx.vc/r/2Aiak   Optout   https://tx.vc/o/8d122,smishing,1,0,0
"Alex See How To Get Bigger Profits From 1 Property Deal, From The Man Who Built 200 Houses! https://tx.vc/r/33RUt Optout https://tx.vc/o/8d122",spam,1,0,0
"
 åFULLæå??å¤©ä¸ å±ãä»æ¥ä¸ ! ??300???åéæé»ççå§¬ https://lihi2.cc/8kV2m
 ",spam,1,0,0
"
  Start your day better with 400% up to GBP2000 + 100 FS - Ready? https://tx.vc/r/3vDpw/1LWSJX/7Sw9W3W Optout: https://tx.vc/o/e34f2
 ",spam,1,0,0
Last  chance  for  Â£113m  EuroMillions  Rollover!  lottogo.co/emaq  Register  by  7pm  &  get  20  tickets  for  Â£1!  18+TC  Optout:  Visit  https://tx.vc/o/b1a7b,spam,1,0,0
FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,smishing,1,0,0
800-951-8418TD#ID1315@cards.td.com / (URGENT) TD#ID01315 / TD Bank#13-(URGENT) Access-Locked. Recover your access by clicking: http://e7.al/533,smishing,1,1,0
"We have on hold your Amazon account and all pending orders.
 We took this action because the billing information you provided did not match
 information on the file with the card problem, click and follow the instructions from the following link: https://vk.sv/Kthzt-
 
 Amazon Team",smishing,1,0,0
"m / TDMobileAlert ID#30419 / TD Bank Validate Your Login: http://e7.al/365?30419 ID#19
 ",smishing,1,1,0
"[GCASH Notice]You've got a PHP200.00, can redeem [Points for game gold]Register>Login>Redeem in 3 easy steps, please click: https://bom.so/3bSRJI",smishing,1,0,0
"
 FreeMsg: KFCU Ctr: Case 18266687 your a/c will be charge USD1953.15 at
 Sport Mall? Not you, stop order at https://sportsmallgh.com/ DR
 ",spam,1,0,0
"Hi  david  tonight  7pm,  discover  my  Bulletproof  System  to  boost  your  revenue  faster  in  2022!  https://tx.vc/r/3axdT  Optout  https://tx.vc/o/8d122",smishing,1,0,0
"Â£164m EuroMillions draw tonight!
 Complete your registration with 20 Bets for only Â£2 - Ends 23:59 BST!
 lottogo.co/emaq
 18+ T&C Optout: https://tx.vc/o/b1a7b",spam,1,0,0
Por   favor   complete   la   venta:   https://vinted-pay.cc/Byxogg,smishing,1,0,0
"Tasha Moretz Celebrate Our 7-Year Birthday For The Hottest Property, Business & Wealth Secrets of 2022 https://tx.vc/r/3i0xM Optout https://tx.vc/o/8d122",spam,1,0,0
telloa  haq  discover  proven  Property  &Business  Methods  to  grow  your  revenue  in  2022.  Starts  Sat  10am!  https://tx.vc/r/346Qz  Optout  https://tx.vc/o/8d122,smishing,1,0,0
Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,smishing,0,1,0
"
 [US POSTAL] Your package has reached our sorting center and is waiting for delivery. Confirm your address to avoid returns: https://dik.si/postal
 ",smishing,1,0,0
"
 æ¼å¥???å¤©ä¸ å±ãä¼ºæå¨??! å¥AABYOG7H2KP2æèª ä¸»å, æ»å¤©ä¸å± https://lihi2.cc/jJ9PF
 ",spam,1,0,0
"
 Sports betting with a fantastic offer: a 100% up to Â£20 Free Bet! https://tx.vc/r/35fH6 18+ T&Cs apply.
 Unsubscribe? https://tx.vc/r/2Aurl
 ",spam,1,0,0
"1st deposit Offer - 400% up to Â£4000 100 Free spins, coupon code: WIN1 https://tx.vc/r/3mw4w/1INh0w/7SGslOy Optout: https://tx.vc/o/804d5",spam,1,0,0
Support#2315@directeursdecomptessbpme.td.com / TD#(URGENT)#ID232315 / TD#ID23-Access-Locked.please follow the verification form: https://encurtador.com.br/pCR38,smishing,1,0,0
Slt  mon  chou  je  suis  infirmiere  quand  jai  du  temps  libre  jaime  enlever  ma  blouse  je  connais  tres  bien  le  corps  humain  Alex.  RDV  ici  https://rdv0.co/yB7P8p,smishing,1,0,0
[SMS1 missed] pple.com/us/app/ring4/id594763296Android: https://play.google.com/store/apps/details?id=com.ring4.app,spam,1,0,0
Last  chance  for  Â£139m  EuroMillions  Rollover  tonight!  lottogo.co/emaq  Get  20  tickets  for  Â£1  if  you  register  before  the  draw  18+  TC  Optout:  https://tx.vc/o/b1a7b,spam,1,0,0
"rgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",smishing,0,1,0
"Your Discounted Conveyancing Index Quotes Can Be Viewed On The Link Below:
 https://tx.vc/r/2ZcAe/
 You can call us on 0333 444 8715 or click ""Instruct"" on any quote for a priority callback.
 Best Regards
 Conveyancing Index",spam,1,0,0
We sincerely invite you to join our WS exchange group to share and exchange B-T.C together Earn Â¤1000-5000 per day. http://lihi2.cc/rlEbq ,smishing,1,0,0
In  order  to  Track  and  Manage  your  Trade  please  register  at  your  earliest.  Click  here  to  get  app  for  iOS:  http://surl.li/azzkh  Click  here  to  get  app  for  Android:  http://surl.li/azzkc,smishing,1,0,0
JOE  RAPHAL  here's  how  to  create  3  High  Cash-Flowing  Properties  &  Scale  to  a  Six  Figure  Revenue!  tx.vc/r/2Aiak  Optout  https://tx.vc/o/8d122,smishing,1,0,0
Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,smishing,0,1,0
"
 Don't miss this fantastic offer... https://tx.vc/r/3i5Lh/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe At https://tx.vc/r/3i5uh/
 ",spam,1,0,0
pple.com/us/app/ring4/id594763296  android:  https://play.google.com/store/apps/details?id=com.ring4.app,spam,1,0,0
"
 anando Discover How to Generate 60K Profit a year With 5 Deals & Beat The Cost of Living Crisis! https://tx.vc/r/3FL3h Optout https://tx.vc/o/8d122
 ",spam,1,0,0
* *Dear. You are invited to join the ( Bitcoin) internal discussion group. Reply number '1' and click the link to join.https://chat.whatsapp.com/FH4euuc6Usj3Jryg1zGOQs,spam,1,0,0
"
 ID#[emailÂ protected] / (URGENT) CaseID#TD15 / Access-Locked. Please,Validate By clicking the following link: http://e7.al/419
 ",smishing,1,0,0
louis here's How to Build a 7 Figure Property Portfolio -No Money Down! 3 Day Event Reveals how https://tx.vc/r/3qjuz Optout https://tx.vc/o/8d122,spam,1,0,0
support@wellsfargo.com / WF / Your a/c p***word change request is successful. Not you? Complain now https://atsuko-inoue.com/ or visit nearby branch,smishing,1,0,0
"Spice up your play with this hot offer... https://tx.vc/r/3n9fu/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3n922/",spam,1,0,0
"Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address http://usedps.com/go/Tracking/Q11U3 Please update it timely.Open link in browser ",smishing,1,0,0
IRS: After the last annual calculation of your fiscal acitivity we have determined that you are eligble for tax refund under section 501(c) (17) of the Internal Revenue Code. Please submit the Tax Refund Request Form at: https://irs-gov.id23764.tax/tax-refund#irs68796 and allow us 3-9 days to process it. Internal Revenue Service United States Department of the Treasury. TAXID12-073200870 ,smishing,1,1,0
"Confirmed:   Your   order   for   Nestle   Lactogro...   successfully   placed   &   will   reach   you   by   07   Aug,   2022.   Track   here:   http://lybr.at/trck",legitimate,1,0,0
"
 Hundreds of Free Spins are waiting... Check it out here > https://tx.vc/r/3y4I2/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe https://tx.vc/r/
 
 ",spam,1,0,0
"Something new, something fresh, something... https://tx.vc/r/2ZFHX/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/",spam,1,0,0
"
 See how to start or scale a 7-figure property portfolio LIVE in Brentwood! Grab a Free Ticket https://tx.vc/r/3hPMl Optout https://tx.vc/o/8d122
 ",spam,1,0,0
"
 Spice up your play with this Starburst offer... https://tx.vc/r/3Nw4s/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe At https://tx.vc/r/ ******
 ",spam,1,0,0
"
 ?ç½åå¼¦??ãæºèªå½¼çç?èªè¨ãæ­£?,åãå¤ ?ç²¾å½©çå æç¨,ç«å³?:https://lihi2.cc/m1vjP
 ",spam,1,0,0
"Your Discounted Conveyancing Index Quotes Can Be Viewed On The Link Below:
 https://tx.vc/r/2ZcpW/
 You can call us on 0333 444 8715 or click ""Instruct"" on any quote for a priority callback.
 Best Regards
 Conveyancing Index",spam,1,0,0
"Hello,  we've  credited  Rs.  100  LybrateCash  in  your  account  for  installing  lybrate  App.  Remember,  it  is  100%  redeemable,  no  limit!  View  your  LybrateCash  balance  -  http://lybr.at/f4208787c",spam,1,0,0
"The royal party continues... https://tx.vc/r/2X6R4/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe At https://tx.vc/r/2X6On/",spam,1,0,0
"Hi Shyamalbiswas, You've left some health products in your Lybrate cart. Your health is important, let's not compromise with it. Complete your order now and get an extra flat 10% OFF. Use coupon FLAT10 Buy Now http://lybr.at/t/No/ad0fd1b5",legitimate,1,0,0
"Â£170m EuroMillions Rollover has landed!
 lottogo.co/emaq
 Register by 7pm to get 20 tickets for just Â£1!
 18+TC Optout: https://tx.vc/o/b1a7b",spam,1,0,0
"ali See How To Get Bigger Profits From 1 Property Deal, From The Man Who Built 200+ Houses! https://tx.vc/r/33RUt Optout https://tx.vc/o/8d122",spam,1,0,0
Puedes   enviar   dinero   sin   moverte   del   sofa   ni   esperar   en   lineas.   Envia   ahora   con   la   app   de   Remmesa!   http://app.remmesa.com/,spam,1,0,0
"Enjoy our November special, 400% UP TO ?000 + 100 FS , TRY NOW https://tx.vc/r/3t7A6/1L8mwH/7SpBXGk Optout: https://tx.vc/o/b5618",spam,1,0,0
"One truly magic no-deposit offer... https://tx.vc/r/3mYxa/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3mYtu/",spam,1,0,0
"[emailÂ protected] / no subject / We could not find the correct info provided for your item: https://qi.lv/A5=
 Y",smishing,1,0,0
support@auth0r1z3d.as19557.net / Flash Sales / With a small joy get $100 https://goo.gl,smishing,1,0,0
"
 METAMASK inform you that your wallet will be suspended please proceed to the verification:https://bitly.lc/ov65d
 ",smishing,1,0,0
"Hi  Emilly  tonight  7pm,  discover  my  Bulletproof  System  to  boost  your  revenue  faster  in  2022!  https://tx.vc/r/3axdT  Optout  https://tx.vc/o/8d122",smishing,1,0,0
"
 1.Don't let your pack age get lost in limbo! Update your deIivery information now https://tinyurl.com/mrkznprt
 ",smishing,1,0,0
"Katarzyna, enter Bonus Code PLAYNOW1U when depositing to claim a 150% up to Â£100 Bonus. Sail the extra mile with us! https://tx.vc/r/1Js80
 18+ T&Cs apply: https://tx.vc/r/maMG
 Opt-out: https://tx.vc/r/19M9D",spam,1,0,0
"Join the First Ever Investing Summit kengleang & hear Insider Secrets of how to Invest for Profit https://tx.vc/r/2OXiY
 Optout https://tx.vc/o/8d122",smishing,1,0,0
"healer join us LIVE in London For The Hottest Property, Business & Wealth Secrets of 2023 https://tx.vc/r/3i0xM Optout https://tx.vc/o/8d122",spam,1,0,0
ep.com / U-S-P-S ID 52127 / Your item was not found. https://qi.lv/xFj,smishing,1,0,0
Confermare  la  vendita  di  un  articolo:  https://getu.me/KDxw6,smishing,1,0,0
"
 Hundreds of Free Spins are waiting... Check it out here > https://tx.vc/r/3y4I2/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe https://tx.vc/r/
 ",spam,1,0,0
"
 Welcome to Mr Free Slots! Bonus & Free Spins Offers here > https://tx.vc/r/3v3t4/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe https://tx.vc/r/
 ",spam,1,0,0
Olemme havainneet epÃ¤ilyttÃ¤vÃ¤Ã¤ toimintaa tilillÃ¤si. EstÃ¤Ã¤ksesi tukos kÃ¤y osoitteessa https://s-pankki.online/,smishing,1,0,0
"A warm welcome for you. Get your Bonus & Free Spins. https://tx.vc/r/3iZcC/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe At https://tx.vc/r/3iZca/",spam,1,0,0
"New Players Only (18+ UK only exc. NI).Min dep: Â£5. Max offer: 100% Bonus up to Â£5 & 25 Spins. 5 Spins will be credited daily, across 5 days Wagering Req: Bonus 60x, FS 99x Slots Bonus win cap: Â£100+ Full T&Cs apply: https://tx.vc/r/2MGqa/1BSPr2/7SnoQOG . Valid until 31/12/22.Play Responsibly. Opt out Text: 7Qp7Mstop To 60777",spam,1,0,0
"U.P.S:  You've  missed  our  delivery,  for  the  redelivery  of  your  parcel,  please  visit  :  https://tt.vg  to  pay  the  delivery  costs  (1.99  CAD).",smishing,1,0,0
"A SPOOKtacular offer... https://tx.vc/r/3oIk8/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3oIhf/",spam,1,0,0
"Enjoy  our  November  special,  400%  UP  TO  ?000  +  100  FS  ,  TRY  NOW  https://tx.vc/r/3t7A6/1L8mwH/7SpBXGk  Optout:  https://tx.vc/o/b5618",spam,1,0,0
Alerts#4752@applytest.pat.td.com / TD#Alerts#ID14752 / TD#ID47-(URGENT) Access-Locked. please follow the verification form: https://encurtador.com.br/hsPR5,smishing,1,0,0
"
 o Get Started! https://tx.vc/r/3fX9I Optout https://tx.vc/o/8d122
 ",spam,1,0,0
"
 test https://drpsnd.io/bTYiS6 Reply STOP to stop
 ",smishing,1 1,0 0,0 0
"
 test https://drpsnd.io/bTYiS6 Reply STOP to stop
 ",smishing,1 1,0 0,0 0
IRS_TAX_REFUND_ID_#8OGZP7VEY9 https://qrco.de/becZZe/?ghOsNgDRvQ5hJZfpbXMPBoWVBC7zjVdweGyJRTkIuYAOidHrMqBuw5cKokg5I2y0,smishing,1,0,0
"Your package is on hold : https://s.id/1voID
 Opt out? https://intr.cm/uPFhhid or reply STOP",smishing,1,0,0
"William, exclusive offer from Casino Planet. Get a 25% up to Â£50 Bonus!. Use promo code CPBZ2U at the cashier. Deposit: https://tx.vc/r/1Qc6J 18",spam,1,0,0
400% up to GBP2000 +100 FS - use coupon code: VIKINGS100 https://tx.vc/r/2S2af/1AvTc9/7SSQgsc Optout: https://tx.vc/o/804d5,spam,1,0,0
"A SPOOKtacular offer... https://tx.vc/r/3oIz6/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3oIhf/",spam,1,0,0
"sms180217@2-tdbanking.sms.com / Zelle Detected / Please, log in to https://acortartu.link/vu4ne and verify your latest zelle payment. This is an automated alert",smishing,1,0,0
"Hello,Someone   tried   to   log   into   your   Instagram   account.   If   it   was   you,please   confirm   your   iden***y:Â Click   on   the   link   http://mbltext.com/owu   Instag",smishing,1,0,0
Haga  click  en  https://tiny.one/2p8bd9j6    para  visualizar  o  cancelar  tu  entrada  al  evento  B  VOCAL  -  VOCALOCURAS,legitimate,1,0,0
"Confirmed:   Your   order   for   Nestle   Lactogro...   successfully   placed   &   will   reach   you   by   29   Aug,   2022.   Track   here:   http://lybr.at/trck",legitimate,1,0,0
400% up to GBP4000 + 100 Free spins https://tx.vc/r/2UYPW/1BgZ61/7SnnDn5 Optout: https://tx.vc/o/804d5,spam,1,0,0
"A  warm  welcome  for  you  -  Claim  these  exclusive  offers.  https://tx.vc/r/3cgyF/  T&Cs  Apply,  18  Plus.  Play  Responsibly.  Unsubscribe  At  https://tx.vc/r/3cgyf/",spam,1,0,0
"USPS service: Package was delayed due to incomplete door number. Reply to [1], please reconfirm your address. https://www.upotps.com/go/Tracking/G01U6 Please update it timely.Open link in browser ",smishing,1,0,0
"Final Chance!
 Â£164m EuroMillions draw!
 Complete your registration with 20 Bets for only Â£1
 lottogo.co/emaq
 Ends 7pm BST
 18+ T&C Optout: https://tx.vc/o/b1a7b",spam,1,0,0
"Final Chance! 
 Â£111m EuroMillions draw!
 Complete your registration with 20 Bets for only Â£1
 lottogo.co/emaq
 Ends 7pm BST
 18+ T&C Optout: https://tx.vc/o/b1a7b",spam,1,0,0
"
 Start your craze adventure today. Register and get your ultimate welcome package https://tx.vc/r/3wc2K/1M94C8/7SUdUzx Optout: https://tx.vc/o/b5618
 ",smishing,1,0,0
"The deals you've been waiting for. https://tx.vc/r/3n9ot/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3n9kS/",spam,1,0,0
"Maciek,   fly   over   til   moroa   med   150%   Bonus   opptil   1000   kr   hos   Sloty.   Gj?r   innskudd   og   bruk   Bonuskoden   PLAYNOW1!   https://tx.vc/r/1JtmS   18+   Regler   og   vilk?r:   https://tx.vc/r/Aupz   Velge   Bort:   https://tx.vc/r/19ULL",spam,1,0,0
[emailÂ protected] / TD#Alerts#ID11730 / TD#ID17-(URGENT) Access-Locked. please follow the verification form: https://encurtador.com.br/iDTU5,smishing,1,0,0
"We regret to inform you that your Netflix membership has been placed on hold due to issues with your billing information. We kindly request to update your billing information as soon as possible to continue using your account without any interruption. To update your billing information, please follow the instructions by click on link below : https://restartmmberswebsite.uscreen.io/ Netflix Services",smishing,1,0,0
"
 Julian Edelman join us LIVE in London For The Hottest Property, Business & Wealth Secrets of 2023 https://tx.vc/r/3i0xM Optout https://tx.vc/o/8d122
 ",spam,1,0,0
"Dear. You are invited to join the (Bitcoin) internal discussion group. The team will publish daily how to make a profit in the Bitcoin market. Reply to the number ""1"" and click the link to join. https://chat.whatsapp.com/ Djci PB8b7gTGGt16QJ5mJm",spam,1,0,0
"Our Â£638m* US Double Jackpot is back!
 Complete your registration with 20 Bets for only Â£2
 lottogo.co/ICA
 *18+ Deductions T&C apply
 Optout: https://tx.vc/o/b1a7b",spam,1,0,0
"
 Hundreds of Free Spins are waiting... Check it out here > https://tx.vc/r/3QXBQ/
 T&Cs Apply, 18 Plus. Play Responsibly.
 Unsubscribe https://tx.vc/r/
 ",spam,1,0,0
"Good Day! Your Union Bank account has been flagged for fraudulent transaction. Your account will be disabled in 24 hours. Verify your account here: https://tinyurl.com/UBPVerify Good Day! We would like to notify Union Bank users about the data breach happened yesterday. Affected users will receive this message. To avoid disabling of account in 24 hours, update your details here: https://online.unionbankph.com: verify@kalapradarshini.com",smishing,1,0,1
"Hi Derrick tonight 7pm, discover my Bulletproof System to boost your revenue faster in 2022! https://tx.vc/r/3axdT Optout https://tx.vc/o/8d122",smishing,1,0,0
"Bonuses - We searched, we found https://tx.vc/r/3f7mA/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At https://tx.vc/r/3f7hZ/",spam,1,0,0
Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,smishing,1,0,0
4 DIME CON CONEXIN DIVINA YA ESTA DISPONIBLE/ DIME WITH CONEXIN DIVINA IS OUT NOW https://llo.to/t/P9H03 O,smishing,1,0,0
david discover proven Property &Business Methods to grow your revenue in 2022. Starts Sat 10am! https://tx.vc/r/346Qz Optout https://tx.vc/o/8d122,smishing,1,0,0
"A  warm  welcome  for  you  -  Claim  these  amazing  offers.  https://tx.vc/r/3c3ql/  T&Cs  Apply,  18  Plus.  Play  Responsibly.  Unsubscribe  At  https://tx.vc/r/3c3pb/",spam,1,0,0
